1380	Bolehkah suami pertama menikahi mantan istri yang sudah ditalak tiga?
1381	Syarat sah rujuk istri
1382	Rujuk setelah talak bain
1383	Hukum istri dicerai talak tiga
1384	Apakah khulu bisa rujuk
1385	Batasan waktu rujuk setelah cerai
1386	Hukum Ila' dalam Islam
1387	Apa itu sumpah Zihar
1388	Konsekuensi suami bersumpah tidak menggauli istri
1389	Kafarat bagi suami yang menzihar istri
1390	Definisi dan syarat Zihar
1391	Durasi iddah talak wanita
1392	Hukum iddah bagi wanita haid
1393	Berapa lama iddah wanita menopause
1394	Aturan iddah jika haid terhenti
1395	Perhitungan iddah berdasarkan siklus haid
1396	Lama iddah istri meninggal suami
1397	Larangan selama masa iddah
1398	Hukum ihdad janda
1399	Aturan tempat tinggal wanita iddah
1400	Bolehkah wanita iddah keluar rumah
1401	Hak istri dalam masa iddah
1402	Aturan suami pada iddah raj'i
1403	Masa pengakuan anak setelah cerai
1404	Cara hitung iddah karena melahirkan
1405	Durasi iddah wanita budak
1406	Hukum wanita menikah saat iddah
1407	Mahar misil jika ada penghalang pernikahan
1408	Batalkah iddah karena khulwah
1409	Sengketa perceraian saat masa iddah
1410	Hukum tumpang tindih iddah
1411	Pengertian istibra' syar'i
1412	Jangka waktu istibra' wanita
1413	Hukum istibra' setelah membeli budak
1414	Menikahi budak perempuan yang sudah dibebaskan
1415	Mengapa istibra' itu wajib
1416	Hukum istimta dengan tawanan perang
1417	Pandangan Al-Mawardi tentang istimta
1418	Penetapan nasab anak dari budak
1419	Hikmah iddah menjaga nasab
1420	Kewajiban nafkah untuk budak
1421	Nafkah istri hamil setelah cerai talak tiga
1422	Kapan nafkah istri wajib menurut Islam
1423	Nafkah suami anak-anak kepada istri
1424	Ukuran nafkah istri berdasarkan kekayaan suami
1425	Nafkah mantan istri yang bisa dirujuk
1426	Nafkah istri apa saja yang wajib?
1427	Berapa banyak nafkah daging istri?
1428	Nafkah istri alat makan dan baju
1429	Kewajiban nafkah untuk penggilingan makanan
1430	Takaran nafkah minyak dan garam
1431	Pembaruan pakaian istri setiap enam bulan
1432	Kewajiban suami alat kebersihan pribadi istri
1433	Minyak non parfum untuk tubuh istri kewajiban suami
1434	Air mandi junub dan nifas tanggung jawab suami
1435	Apakah suami wajib membayar obat dan dokter istri?
1436	Tugas pembantu istri, apakah mencuci baju suami?
1437	Status kepemilikan nafkah istri setelah diberikan
1438	Apakah suami wajib membayar biaya pengobatan istri?
1439	Hukum suami menempati rumah istri tanpa sewa
1440	Perhiasan dari suami, milik siapa setelah dibeli?
1441	Kepemilikan hadiah pagi pernikahan
1442	Hukum pengembalian mahar dan biaya pernikahan
1443	Alasan syar'i istri menolak nafkah batin
1444	Pembuktian alat kelamin suami terlalu besar
1445	Hak istri menahan diri sampai mahar tunai
1446	Kapan istri boleh keluar rumah tanpa izin suami?
1447	Kondisi nafkah istri tidak gugur
1448	Hukum istri bepergian sendiri tanpa izin suami
1449	Istri menolak berhubungan badan sebelum digauli
1450	Alasan istri boleh meninggalkan rumah tanpa nusyuz
1451	Cara mengembalikan nafkah istri setelah nusyuz saat suami pergi
1452	Nafkah istri suami hilang jika menikah lagi
1453	Hukum suami larang istri ke pemakaman orang tua
1454	Apakah mencaci maki suami membatalkan nafkah istri
1455	Nafkah istri gugur karena klaim cerai palsu
1456	pembatalan nikah karena mahar belum lunas sebelum senggama
1457	jumlah nafkah minimum pembatalan pernikahan
1458	penetapan nafkah suami tidak hadir oleh hakim
1459	pembatalan perkawinan karena suami tidak punya rumah
1460	hal yang tidak menyebabkan pembatalan nikah karena kemiskinan
1461	Istri mengambil uang suami untuk hutang tanpa hakim
1462	Syarat gugat cerai suami tidak ada kabar
1463	Sumpah istri terkait nafkah suami
1464	Hukum penundaan hutang suami
1465	Pembatalan nikah suami uang habis bukti
1466	Istri fasakh sendiri
1467	Syarat fasakh tanpa hakim
1468	Hukum fasakh suami tidak menafkahi
1469	Istri sulit dapat nafkah boleh fasakh
1470	Cara pembuktian kemiskinan suami untuk fasakh
1471	Jangka waktu putusan cerai suami gaib
1472	Hak istri keluar rumah saat suami gaib
1473	Hukum menolak nafkah dari pihak ketiga
1474	Prosedur perceraian suami tidak memberi nafkah
1475	Implikasi suami kembali setelah cerai gaib
1476	Hukum nafkah kerabat
1477	Siapa yang wajib memberi nafkah
1478	Syarat kewajiban nafkah istri
1479	Nafkah orang tua dan anak
1480	Hukum nafkah suami hilang
1481	Hukum ibu menyusui bayinya
1482	Prioritas pengasuhan anak dalam Islam
1483	Aturan penyapihan anak di syariat
1484	Siapa yang mengasuh anak jika orang tua bercerai
1485	Urutan pemberian nafkah kepada keluarga
1486	Hak hak budak dalam islam
1487	Kewajiban pemilik terhadap hewan ternak
1488	Cara merawat binatang peliharaan menurut syariat
1489	Hukum menganiaya budak atau pekerja
1490	Etika memerah susu hewan
1491	berapa lama kelaparan disebut pembunuhan sengaja
1492	hukum meracun orang hingga meninggal
1493	hukuman jika membunuh karena dipaksa
1494	klasifikasi pembunuhan dengan tusukan
1495	hukum melempar orang hingga tenggelam
1496	qisas jika korban dilukai dua orang
1497	qisas jika ada yang memegang korban dan orang lain membunuh
1498	keterangan dokter dalam kasus kematian lanjutan luka
1499	hukum jika dipaksa lalu tergelincir hingga mati
1500	qisas jika tak sengaja jatuh menimpa orang hingga meninggal
1501	Hukum qisas dalam Islam
1502	Syarat penerapan hukuman mati qisas
1503	Qisas jika banyak orang membunuh satu
1504	Kesetaraan dalam hukum qisas
1505	Pengecualian qisas untuk anak kecil
1506	Anggota tubuh yang dikenai qisas
1507	Aturan qisas untuk patah tulang
1508	Perbedaan qisas tangan kanan dengan kiri
1509	Pembagian unta untuk diyat pembunuhan sengaja
1510	Definisi qisas menurut bahasa
1511	Diyat wanita khuntsa
1512	Mengapa diyat ditanggung aqilah
1513	Diyat anggota tubuh berdasarkan manfaat keindahan
1514	Siapa saja yang termasuk aqilah
1515	Cara membayar diyat jika unta tidak ada
1516	hukum buang barang dari kapal karam
1517	fatwa aborsi janin awal
1518	diyat potong jari dan gigi
1519	izin imam untuk qisas
1520	penahanan pelaku qisas jika ahli waris anak
1521	Arti murtad dalam Islam
1522	Sebab-sebab murtad
1523	Apakah mengingkari Tuhan atau Nabi menyebabkan murtad?
1524	Hukum perkataan sufi yang menyerupai kekafiran
1525	Murtad karena sujud kepada makhluk
1526	Hukuman bagi orang murtad dalam Islam?
1527	Perbuatan yang menyebabkan seseorang menjadi kafir?
1528	Hukum menuduh muslim lain kafir tanpa dalil?
1529	Bagaimana prosedur penanganan kasus kemurtadan?
1530	Apakah menghina sahabat nabi termasuk kekufuran?
1531	cara masuk Islam
1532	syarat keislaman
1533	hukum cambuk pezina
1534	pengertian zina dalam Islam
1535	keyakinan hati agar Islam bermanfaat
1536	Hukuman perbuatan selain zina yang dilarang
1537	Kapan had zina ditiadakan karena keraguan?
1538	Hukum penetrasi pada hewan atau jenazah
1539	Berapa hukuman zina bagi budak?
1540	Pernikahan mut'ah apakah dikenai had zina?
1541	Bagaimana zina dibuktikan menurut Islam?
1542	Syarat seseorang disebut muhsan
1543	Pembatalan pengakuan perbuatan zina
1544	Kapan hukuman rajam ditunda?
1545	Hukuman penuduh zina palsu
1546	Hukuman menuduh zina tanpa saksi
1547	Hukum suami menuduh istri berzina
1548	Apa itu qazaf dalam syariat
1549	Kisah istri tidak menolak sentuhan
1550	Hukum menuduh anak sebagai anak zina
1551	Hukuman minum khamar dalam Islam
1552	Berapa cambukan bagi peminum khamar
1553	Pengecualian hukuman minum minuman keras
1554	Syarat penetapan hukuman bagi peminum khamar
1555	Hukum ganja dan opium menurut syariat
1556	Syarat hukuman potong tangan mencuri
1557	Definisi hirz dalam syariat Islam
1558	Hukum mencuri harta wakaf masjid
1559	Barang curian yang tidak dipotong tangan
1560	Kriteria tempat aman pencurian Islam
1561	Urutan hukuman pencurian berulang
1562	Peran hakim terkait pengakuan pencurian
1563	Apakah pengakuan hudud bisa dicabut
1564	Bagaimana cara membuktikan pencurian dalam Islam
1565	Hukuman lanjutan bagi pencuri kambuhan
1566	Hukuman perampok jalanan menurut Islam
1567	Apa itu ta'zir dalam syariat Islam?
1568	Kasus pelanggaran yang dikenakan ta'zir
1569	Bentuk-bentuk sanksi ta'zir
1570	Ancaman bagi yang menakut-nakuti di jalan umum
1571	Batas jumlah cambukan ta'zir
1572	Hak suami menghukum istri karena nusyuz
1573	Hukum ta'zir bagi budak tidak patuh
1574	Apakah guru boleh menghukum murid
1575	Penjualan budak karena membangkang
1576	Hukum membela diri dalam Islam
1577	Syarat membunuh saat membela diri
1578	Bela diri mempertahankan harta dan kehormatan
1579	Apa itu syahid pembela harta dan nyawa
1580	Batasan penggunaan kekerasan dalam bela diri
1581	Hukum khitan wajib atau sunnah
1582	Kapan waktu terbaik khitan bayi
1583	Deskripsi khitan perempuan menurut Islam
1584	Hukum tindik telinga dan hidung
1585	Cara memotong tali pusar bayi
1586	ganti rugi hewan peliharaan
1587	ilmu syariah bagian dari jihad
1588	syarat amar ma'ruf nahi munkar
1589	kewajiban jihad bagi orang berharta
1590	melindungi orang lemah dalam Islam
1591	Bagaimana cara mengubah kemungkaran
1592	Hukum memata-matai orang dalam Islam
1593	Wanita menjawab salam pria non-mahram
1594	Melapor perbuatan zina kepada polisi
1595	Batas suara saat memberi salam
1596	Hukum menitip salam kepada orang lain
1597	Adab mengucapkan salam di rumah kosong
1598	Kapan tidak disunahkan memberi salam
1599	Cara membalas salam titipan
1600	Ucapan salam lengkap dan jawabannya
1601	Siapa yang duluan memberi salam?
1602	Hukum menjawab orang bersin dalam Islam
1603	Adab mencium tangan orang alim
1604	Kapan boleh berdiri menghormati seseorang?
1605	Hukum memberi makan orang yang sedang sibuk
1606	Adab bersin menguap
1607	Jihad bagi orang berutang
1608	Syahid tak hapus utang
1609	Siapa yang tidak wajib jihad
1610	Izin bepergian jihad bagi berutang
1611	Kewajiban jihad saat negeri diserang musuh
1612	Hukum membela diri dari serangan kafir
1613	Siapa saja yang wajib berperang saat musuh masuk kota
1614	Kapan boleh menyerah dalam jihad
1615	Peraturan membebaskan tawanan Muslim
1616	Hukum mundur dari medan perang
1617	Jumlah pasukan muslim agar tidak kalah
1618	Status anak dan wanita kafir tawanan perang
1619	Bolehkah menggauli budak hasil perang
1620	Kenapa muslim berperang
1621	Hukum memenggal leher tawanan perang
1622	Hukum pernikahan wanita tawanan perang
1623	Perlindungan darah mualaf setelah ditawan
1624	Status budak yang mengklaim masuk Islam sebelum ditawan
1625	Syarat pembebasan tawanan untuk tinggal di negara kafir
1626	Jual beli budak Romawi India
1627	Hukum utang kafir harbi setelah memeluk Islam
1628	Pendapat ulama tentang pembagian ghanimah
1629	Pembatalan utang karena penaklukan
1630	Jual beli harta rampasan perang yang diragukan asal-usulnya
1631	Kriteria hakim dalam Islam
1632	Hukum pengembalian tawanan pasca gencatan senjata
1633	Pengecualian pemulangan orang setelah perjanjian damai
1634	Ganjaran pahala bagi hakim berijtihad
1635	Ketentuan tentang budak yang murtad
1636	Syarat hakim dalam Islam
1637	Prosedur pengangkatan qadi
1638	Hukum menjadi seorang hakim
1639	Bolehkah seorang hakim buta
1640	Apakah hakim harus mujtahid
1641	Jenis-jenis dalil syar'i ushul fiqh
1642	Syarat seorang mujtahid mutlak
1643	Prioritas dalil dalam syariat Islam
1644	Macam-macam qiyas dalam hukum Islam
1645	Keabsahan putusan hakim fasik diangkat penguasa
1646	Hakim darurat
1647	Pelantikan hakim fasik
1648	Wanita jadi hakim
1649	Keputusan hakim muqallid
1650	Imam beri izin hakim tunjuk pengganti
1651	Hukum tatabbu' ar-rukhas
1652	Menggabungkan madzhab dalam satu masalah fiqih
1653	Shalat tidak sah karena talfiq
1654	Syarat berpindah madzhab
1655	Talfiq dalam wudhu
1656	Hukum menggabungkan mazhab shalat
1657	Pedoman memilih mufti berilmu tinggi
1658	Syarat sah arbitrase pernikahan
1659	Kualifikasi arbiter hukum Islam
1660	Persetujuan calon pengantin dalam tahkim
1661	Alasan seorang hakim diberhentikan
1662	Pencabutan wewenang wakil qadhi
1663	Apakah hakim diberhentikan jika imam meninggal?
1664	Hakim tidak bisa dicopot dalam kondisi apa?
1665	Syarat pengangkatan kembali hakim yang diberhentikan
1666	Perlakuan hakim terhadap pihak berperkara
1667	Kesaksian hakim yang diberhentikan
1668	Prioritas perkara di pengadilan
1669	Hukum hakim menerima gratifikasi
1670	Memanfaatkan masjid sebagai tempat sidang
1671	Hukum hadiah hakim dari pihak berperkara
1672	Hadiah terlarang untuk hakim dikembalikan ke mana?
1673	Bolehkah hakim menghadiri walimah khusus?
1674	Syarat pembatalan putusan hakim dalam Islam
1675	Hukum hadiah bagi pejabat negara dalam Islam
1676	Hakim tanpa gaji boleh minta bayaran?
1677	Penentuan pendapat mu'tamad dalam madzhab
1678	Larangan menghukumi bertentangan pendapat rajih
1679	Pembatalan putusan hakim karena melanggar syarat wakaf
1680	Putusan hakim bertentangan dengan qiyas jali
1681	Hakim memutuskan dengan ilmu pribadi
1682	Syarat hakim mengadili berdasar pengetahuan
1683	Larangan hakim mengadili kerabat
1684	Hakim putus perkara hudud dengan pengetahuan sendiri
1685	Hakim bersumpah atas dasar tulisan
1686	Hukum putusan berdasarkan kesaksian palsu
1687	Kewajiban wanita atas nikah palsu
1688	Putusan hakim sah secara lahiriah tidak batiniah
1689	Sumpah penggugat tentang integritas saksi
1690	Bukti penggugat tidak didengar jika tergugat gaib mengaku
1691	Syarat sumpah dalam perkara orang gaib
1692	Aturan sumpah wakil dalam gugatan
1693	Gugatan terhadap anak kecil tanpa wali
1694	Penghakiman tanpa sumpah bagi tergugat yang bersembunyi
1695	Kewenangan wakil dalam pengumpulan hak
1696	Kapan hakim bisa jual harta orang gaib?
1697	Kekuasaan hakim atas aset orang absen yang terancam hilang
1698	Syarat saksi Inha dalam hukum Islam
1699	Apakah pengetahuan hakim bisa jadi bukti?
1700	Jarak minimal penerimaan bukti Inha
1701	hukum pembuktian dalam gugatan
1702	definisi penggugat dan tergugat
1703	penjualan harta milik orang gaib
1704	mengambil hak dari debitur yang menunda
1705	kasus yang wajib diajukan ke pengadilan
1706	Kreditur ambil paksa utang
1707	Bolehkah buka pintu rumah penunggak utang
1708	Syarat kreditur sita aset tanpa pengadilan
1709	Perhitungan utang piutang (تقاص)
1710	Cara menjual barang sitaan pribadi
1711	Syarat gugatan hukum
1712	Informasi penting gugatan properti
1713	Persyaratan gugatan nikah
1714	Detail yang harus ada dalam gugatan utang
1715	Gugatan yang dibatalkan karena bertentangan
1716	sumpah pembuktian status merdeka
1717	hakim wajib tunda persidangan
1718	menolak sumpah di pengadilan
1719	sumpah terkait saksi dusta
1720	gugatan utang ditangguhkan
1721	Pengakuan tergugat dalam sidang
1722	Tergugat tidak menjawab gugatan
1723	Akibat menolak bersumpah di pengadilan
1724	Frasa penolakan klaim uang
1725	Membantah klaim barang titipan
1726	bukti kepemilikan saling bertentangan
1727	sengketa barang di tangan pihak ketiga
1728	klaim kepemilikan di tangan dua pihak
1729	bukti kepemilikan pemegang barang vs pihak luar
1730	cara membuktikan kepemilikan setelah dicabut
1731	Hukum sengketa harta gono gini cerai
1732	Bukti kepemilikan dengan tanggal lebih awal
1733	Pembuktian penyerahan kepemilikan harta
1734	Prioritas bukti kepemilikan barang berdasarkan penggunaan
1735	Sengketa pembelian dari penjual yang sama tanggal berbeda
1736	Prioritas bukti utang dan pembebasan
1737	Ganti rugi pembeli barang disita pihak lain
1738	Hukum jual beli budak merdeka
1739	Hak atas buah dan anak hewan dari kepemilikan
1740	Perbandingan kekuatan bukti saksi dan sumpah
1741	prinsip istishab dalam hukum Islam
1742	hukum jual beli rumah wakaf ditemukan setelah transaksi
1743	sengketa kepemilikan tanggal pembelian berbeda
1744	sengketa sewa rumah atau bagiannya
1745	warisan diklaim ahli waris sumpah sebagian
1746	Pengertian syahadat dalam Islam
1747	Saksi harta warisan
1748	Jumlah saksi penetapan Ramadan
1749	Pencegahan hak waris istri melalui khulu'
1750	Pentingnya menyebut waktu dan lokasi dalam kesaksian
1751	Perilaku yang menggugurkan kesaksian
1752	Kesaksian wanita untuk pernikahan
1753	Bukti baligh dari kesaksian ibu
1754	Saksi untuk pembuktian mahar
1755	Saksi harus memiliki ketelitian
1756	Syarat keadilan saksi dalam Islam
1757	Dosa yang menggugurkan keadilan saksi
1758	Hukum main catur dan kesaksian
1759	Persyaratan keadilan saksi berdasarkan jenis dosa
1760	Perbuatan yang membatalkan keadilan dalam Islam
1761	Syarat kesaksian wakil
1762	Hukum kesaksian untuk kerabat
1763	Kesaksian orang yang bermusuhan
1764	Kesaksian demi keuntungan pribadi
1765	Bolehkah suami istri bersaksi
1766	Apa itu syahadat hisbah?
1767	Kasus apa saja yang menerima kesaksian demi Allah?
1768	Hukum menerima kesaksian ahli bid'ah
1769	Bisakah orang fasik yang bertobat bersaksi?
1770	Kesaksian yang diajukan tanpa diminta
1771	Syarat sah taubat
1772	Taubat dari ghibah dan fitnah
1773	Bagaimana mengembalikan hak orang yang terzalimi
1774	Hukum menutupi dosa setelah bertaubat
1775	Ketentuan taubat zina
1776	Hukum menarik kembali pengakuan
1777	Kewajiban utang jenazah di akhirat
1778	Masa penantian tobat pelaku maksiat
1779	Hukum melihat kemaluan untuk bukti zina
1780	Kondisi yang tidak menggugurkan kesaksian
1781	Syarat saksi pernikahan wanita bercadar
1782	Saksi kepemilikan properti turun-temurun
1783	Aturan kesaksian kepemilikan budak
1784	Kesaksian desas-desus batal karena bantahan
1785	Hukum saksi atas saksi
1786	syarat sah kesaksian pengganti
1787	"lafaz ""asyhadu"" dalam kesaksian syariah"
1788	prosedur saksi utama meminta saksi kedua
1789	kewajiban saksi pengganti menyebut saksi asli
1790	batasan kesaksian pengganti untuk kasus pidana
1791	Saksi cabut kesaksian wajib ganti rugi
1792	Syarat menggabungkan kesaksian saksi
1793	Jumlah saksi yang cukup dalam hukum
1794	Kesaksian ditarik setelah putusan pengadilan
1795	Saksi talak mundur wajib bayar mahar
1796	Hukum bersumpah selain nama Allah
1797	Apakah boleh bersumpah dengan Al-Qur'an?
1798	Efek Insya Allah pada sumpah
1799	Bagaimana sumpah yang sah menurut Islam?
1800	Kesaksian talak tiga dalam Islam
1801	Prosedur penguatan sumpah agama
1802	"Hukum sumpah ""jika saya melakukan ini maka saya Kristen"""
1803	Kapan sebaiknya membatalkan sumpah dalam Islam
1804	Syarat sumpah tidak disengaja batal
1805	Apakah meletakkan Al-Quran saat bersumpah wajib?
1806	Kifarat sumpah dalam Islam
1807	Pilihan membayar denda sumpah
1808	Cara membatalkan sumpah
1809	Syarat membebaskan budak untuk kifarat
1810	Puasa 3 hari untuk kifarat sumpah
1811	Pembebasan budak hamil dan janinnya
1812	Hukum memerdekakan budak dengan ucapan 'anakku'
1813	Cara memerdekakan budak yang dimiliki bersama
1814	Lafaz kiasan dalam memerdekakan budak
1815	Memerdekakan budak dengan imbalan uang
1816	Apa itu budak mudabbar?
1817	Syarat pembebasan budak secara kitabah?
1818	Status hukum budak yang merdeka setelah kematian tuan?
1819	Apakah anak budak mudabbar otomatis merdeka?
1820	Apa itu akad kitabah dalam perbudakan?
1821	Pembatalan kontrak mukatabah
1822	Hak budak mukatab atas harta
1823	Hukum menggauli budak mukatabah
1824	Syarat pembatalan akad kitabah
1825	Bolehkah mukatab berdagang tanpa izin tuan
1826	hukum umm walad dalam fiqih
1827	pembebasan budak yang melahirkan anak majikan
1828	bolehkah menjual umm walad
1829	hak majikan atas umm walad
1830	status hukum anak umm walad
